episode,date,action,reward,position,cash,portfolio_value,price,experiment
1,2024-12-30,Hold,0.0,0.0,100000.0,100000.0,13.335,dqn_with_nlp
1,2024-12-31,Hold,0.0,0.0,100000.0,100000.0,13.015,dqn_with_nlp
1,2025-01-02,Buy,-99.88899999999558,7912.0,11.111000000004424,99900.111,12.625,dqn_with_nlp
1,2025-01-03,Hold,-1740.6399999999994,7912.0,11.111000000004424,98159.471,12.405,dqn_with_nlp
1,2025-01-06,Hold,-316.4799999999959,7912.0,11.111000000004424,97842.99100000001,12.365,dqn_with_nlp
1,2025-01-07,Hold,1107.6800000000076,7912.0,11.111000000004424,98950.67100000002,12.505,dqn_with_nlp
1,2025-01-08,Hold,-1424.160000000018,7912.0,11.111000000004424,97526.511,12.325,dqn_with_nlp
1,2025-01-09,Hold,0.0,7912.0,11.111000000004424,97526.511,12.325,dqn_with_nlp
1,2025-01-10,Sell,-2152.5782800000015,0.0,95373.93272,95373.93272,12.065,dqn_with_nlp
1,2025-01-13,Hold,0.0,0.0,95373.93272,95373.93272,12.055,dqn_with_nlp
1,2025-01-14,Hold,0.0,0.0,95373.93272,95373.93272,12.485,dqn_with_nlp
1,2025-01-15,Buy,-95.26883999998972,7736.0,9.823880000010831,95278.66388000001,12.315,dqn_with_nlp
1,2025-01-16,Sell,1527.6666000000114,0.0,96806.33048000002,96806.33048000002,12.525,dqn_with_nlp
1,2025-01-17,Buy,-96.70377499998722,7783.0,5.8517050000227755,96709.62670500003,12.425,dqn_with_nlp
1,2025-01-20,Hold,155.65999999998894,7783.0,5.8517050000227755,96865.28670500002,12.445,dqn_with_nlp
1,2025-01-21,Sell,-641.1246249999967,0.0,96224.16208000002,96224.16208000002,12.375,dqn_with_nlp
1,2025-01-22,Buy,-96.1208049999841,7837.0,7.2362750000320375,96128.04127500004,12.265,dqn_with_nlp
1,2025-01-23,Hold,-626.9600000000064,7837.0,7.2362750000320375,95501.08127500003,12.185,dqn_with_nlp
1,2025-01-24,Hold,548.5900000000111,7837.0,7.2362750000320375,96049.67127500004,12.255,dqn_with_nlp
1,2025-01-27,Sell,-487.5005850000016,0.0,95562.17069000004,95562.17069000004,12.205,dqn_with_nlp
1,2025-02-05,Hold,0.0,0.0,95562.17069000004,95562.17069000004,12.345,dqn_with_nlp
1,2025-02-06,Buy,-95.45893499998783,7449.0,7.776755000057165,95466.71175500005,12.815,dqn_with_nlp
1,2025-02-07,Hold,2830.62000000001,7449.0,7.776755000057165,98297.33175500006,13.195,dqn_with_nlp
1,2025-02-10,Hold,4767.360000000001,7449.0,7.776755000057165,103064.69175500007,13.835,dqn_with_nlp
1,2025-02-11,Hold,-3724.5,7449.0,7.776755000057165,99340.19175500007,13.335,dqn_with_nlp
1,2025-02-12,Sell,49.49860500000068,0.0,99389.69036000007,99389.69036000007,13.355,dqn_with_nlp
