episode,date,action,reward,position,cash,portfolio_value,price,experiment
0,2024-12-30,Hold,0.0,0.0,100000.0,100000.0,13.335,dqn_without_nlp
0,2024-12-31,Hold,0.0,0.0,100000.0,100000.0,13.015,dqn_without_nlp
0,2025-01-02,Hold,0.0,0.0,100000.0,100000.0,12.625,dqn_without_nlp
0,2025-01-03,Hold,0.0,0.0,100000.0,100000.0,12.405,dqn_without_nlp
0,2025-01-06,Hold,0.0,0.0,100000.0,100000.0,12.365,dqn_without_nlp
0,2025-01-07,Hold,0.0,0.0,100000.0,100000.0,12.505,dqn_without_nlp
0,2025-01-08,Hold,0.0,0.0,100000.0,100000.0,12.325,dqn_without_nlp
0,2025-01-09,Hold,0.0,0.0,100000.0,100000.0,12.325,dqn_without_nlp
0,2025-01-10,Hold,0.0,0.0,100000.0,100000.0,12.065,dqn_without_nlp
0,2025-01-13,Hold,0.0,0.0,100000.0,100000.0,12.055,dqn_without_nlp
0,2025-01-14,Hold,0.0,0.0,100000.0,100000.0,12.485,dqn_without_nlp
0,2025-01-15,Hold,0.0,0.0,100000.0,100000.0,12.315,dqn_without_nlp
0,2025-01-16,Hold,0.0,0.0,100000.0,100000.0,12.525,dqn_without_nlp
0,2025-01-17,Hold,0.0,0.0,100000.0,100000.0,12.425,dqn_without_nlp
0,2025-01-20,Hold,0.0,0.0,100000.0,100000.0,12.445,dqn_without_nlp
0,2025-01-21,Hold,0.0,0.0,100000.0,100000.0,12.375,dqn_without_nlp
0,2025-01-22,Hold,0.0,0.0,100000.0,100000.0,12.265,dqn_without_nlp
0,2025-01-23,Hold,0.0,0.0,100000.0,100000.0,12.185,dqn_without_nlp
0,2025-01-24,Hold,0.0,0.0,100000.0,100000.0,12.255,dqn_without_nlp
0,2025-01-27,Hold,0.0,0.0,100000.0,100000.0,12.205,dqn_without_nlp
0,2025-02-05,Hold,0.0,0.0,100000.0,100000.0,12.345,dqn_without_nlp
0,2025-02-06,Hold,0.0,0.0,100000.0,100000.0,12.815,dqn_without_nlp
0,2025-02-07,Hold,0.0,0.0,100000.0,100000.0,13.195,dqn_without_nlp
0,2025-02-10,Hold,0.0,0.0,100000.0,100000.0,13.835,dqn_without_nlp
0,2025-02-11,Hold,0.0,0.0,100000.0,100000.0,13.335,dqn_without_nlp
0,2025-02-12,Hold,0.0,0.0,100000.0,100000.0,13.355,dqn_without_nlp
0,2025-02-13,Hold,0.0,0.0,100000.0,100000.0,13.105,dqn_without_nlp
0,2025-02-14,Hold,0.0,0.0,100000.0,100000.0,13.265,dqn_without_nlp
0,2025-02-17,Hold,0.0,0.0,100000.0,100000.0,13.185,dqn_without_nlp
0,2025-02-18,Hold,0.0,0.0,100000.0,100000.0,12.905,dqn_without_nlp
0,2025-02-19,Hold,0.0,0.0,100000.0,100000.0,12.995,dqn_without_nlp
0,2025-02-20,Hold,0.0,0.0,100000.0,100000.0,12.935,dqn_without_nlp
0,2025-02-21,Hold,0.0,0.0,100000.0,100000.0,12.975,dqn_without_nlp
0,2025-02-24,Hold,0.0,0.0,100000.0,100000.0,12.985,dqn_without_nlp
0,2025-02-25,Hold,0.0,0.0,100000.0,100000.0,13.085,dqn_without_nlp
0,2025-02-26,Hold,0.0,0.0,100000.0,100000.0,13.045,dqn_without_nlp
0,2025-02-27,Hold,0.0,0.0,100000.0,100000.0,13.025,dqn_without_nlp
0,2025-02-28,Hold,0.0,0.0,100000.0,100000.0,12.575,dqn_without_nlp
0,2025-03-03,Hold,0.0,0.0,100000.0,100000.0,12.655,dqn_without_nlp
0,2025-03-04,Hold,0.0,0.0,100000.0,100000.0,12.655,dqn_without_nlp
0,2025-03-05,Hold,0.0,0.0,100000.0,100000.0,12.625,dqn_without_nlp
0,2025-03-06,Hold,0.0,0.0,100000.0,100000.0,12.775,dqn_without_nlp
0,2025-03-07,Hold,0.0,0.0,100000.0,100000.0,12.715,dqn_without_nlp
0,2025-03-10,Hold,0.0,0.0,100000.0,100000.0,12.675,dqn_without_nlp
0,2025-03-11,Hold,0.0,0.0,100000.0,100000.0,12.655,dqn_without_nlp
0,2025-03-12,Hold,0.0,0.0,100000.0,100000.0,12.805,dqn_without_nlp
0,2025-03-13,Hold,0.0,0.0,100000.0,100000.0,12.635,dqn_without_nlp
0,2025-03-14,Hold,0.0,0.0,100000.0,100000.0,12.805,dqn_without_nlp
0,2025-03-17,Hold,0.0,0.0,100000.0,100000.0,12.805,dqn_without_nlp
0,2025-03-18,Hold,0.0,0.0,100000.0,100000.0,12.945,dqn_without_nlp
0,2025-03-19,Hold,0.0,0.0,100000.0,100000.0,12.815,dqn_without_nlp
0,2025-03-20,Hold,0.0,0.0,100000.0,100000.0,12.765,dqn_without_nlp
0,2025-03-21,Hold,0.0,0.0,100000.0,100000.0,12.565,dqn_without_nlp
0,2025-03-24,Hold,0.0,0.0,100000.0,100000.0,12.555,dqn_without_nlp
0,2025-03-25,Hold,0.0,0.0,100000.0,100000.0,12.525,dqn_without_nlp
0,2025-03-26,Hold,0.0,0.0,100000.0,100000.0,12.585,dqn_without_nlp
0,2025-03-27,Hold,0.0,0.0,100000.0,100000.0,12.555,dqn_without_nlp
0,2025-03-28,Hold,0.0,0.0,100000.0,100000.0,12.575,dqn_without_nlp
0,2025-03-31,Hold,0.0,0.0,100000.0,100000.0,12.685,dqn_without_nlp
0,2025-04-01,Hold,0.0,0.0,100000.0,100000.0,12.695,dqn_without_nlp
0,2025-04-02,Hold,0.0,0.0,100000.0,100000.0,12.625,dqn_without_nlp
0,2025-04-03,Hold,0.0,0.0,100000.0,100000.0,12.535,dqn_without_nlp
0,2025-04-07,Hold,0.0,0.0,100000.0,100000.0,11.245,dqn_without_nlp
0,2025-04-08,Hold,0.0,0.0,100000.0,100000.0,11.395,dqn_without_nlp
0,2025-04-09,Hold,0.0,0.0,100000.0,100000.0,11.575,dqn_without_nlp
0,2025-04-10,Hold,0.0,0.0,100000.0,100000.0,11.855,dqn_without_nlp
0,2025-04-11,Hold,0.0,0.0,100000.0,100000.0,11.965,dqn_without_nlp
0,2025-04-14,Hold,0.0,0.0,100000.0,100000.0,12.235,dqn_without_nlp
0,2025-04-15,Hold,0.0,0.0,100000.0,100000.0,12.115,dqn_without_nlp
0,2025-04-16,Hold,0.0,0.0,100000.0,100000.0,12.125,dqn_without_nlp
0,2025-04-17,Hold,0.0,0.0,100000.0,100000.0,12.025,dqn_without_nlp
0,2025-04-18,Hold,0.0,0.0,100000.0,100000.0,12.025,dqn_without_nlp
0,2025-04-21,Hold,0.0,0.0,100000.0,100000.0,12.045,dqn_without_nlp
0,2025-04-22,Hold,0.0,0.0,100000.0,100000.0,12.035,dqn_without_nlp
0,2025-04-23,Hold,0.0,0.0,100000.0,100000.0,12.075,dqn_without_nlp
0,2025-04-24,Hold,0.0,0.0,100000.0,100000.0,11.955,dqn_without_nlp
0,2025-04-25,Hold,0.0,0.0,100000.0,100000.0,12.005,dqn_without_nlp
0,2025-04-28,Hold,0.0,0.0,100000.0,100000.0,11.835,dqn_without_nlp
0,2025-04-29,Hold,0.0,0.0,100000.0,100000.0,11.735,dqn_without_nlp
0,2025-04-30,Hold,0.0,0.0,100000.0,100000.0,11.905,dqn_without_nlp
0,2025-05-06,Hold,0.0,0.0,100000.0,100000.0,12.045,dqn_without_nlp
0,2025-05-07,Hold,0.0,0.0,100000.0,100000.0,12.065,dqn_without_nlp
0,2025-05-08,Hold,0.0,0.0,100000.0,100000.0,12.095,dqn_without_nlp
0,2025-05-09,Hold,0.0,0.0,100000.0,100000.0,11.995,dqn_without_nlp
0,2025-05-12,Hold,0.0,0.0,100000.0,100000.0,12.115,dqn_without_nlp
0,2025-05-13,Hold,0.0,0.0,100000.0,100000.0,12.095,dqn_without_nlp
0,2025-05-14,Hold,0.0,0.0,100000.0,100000.0,12.105,dqn_without_nlp
0,2025-05-15,Hold,0.0,0.0,100000.0,100000.0,11.905,dqn_without_nlp
