episode,date,action,reward,position,cash,portfolio_value,price,experiment
1,2025-11-07,Hold,0.0,0.0,86820.82251000023,86820.82251000023,12.21,dqn_without_nlp
1,2025-11-10,Hold,0.0,0.0,86820.82251000023,86820.82251000023,12.29,dqn_without_nlp
1,2025-11-11,Hold,0.0,0.0,86820.82251000023,86820.82251000023,12.23,dqn_without_nlp
1,2025-11-12,Buy,-86.73377999999502,7121.0,0.3087300002371194,86734.08873000024,12.18,dqn_without_nlp
1,2025-11-13,Sell,268.96017000000575,0.0,87003.04890000024,87003.04890000024,12.23,dqn_without_nlp
1,2025-11-14,Buy,-86.90429999999469,7135.0,11.8446000002441,86916.14460000025,12.18,dqn_without_nlp
1,2025-11-17,Hold,-214.0500000000029,7135.0,11.8446000002441,86702.09460000024,12.15,dqn_without_nlp
1,2025-11-18,Hold,-570.8000000000029,7135.0,11.8446000002441,86131.29460000024,12.07,dqn_without_nlp
1,2025-11-19,Sell,-371.23405000001367,0.0,85760.06055000023,85760.06055000023,12.03,dqn_without_nlp
1,2025-11-20,Hold,0.0,0.0,85760.06055000023,85760.06055000023,11.99,dqn_without_nlp
1,2025-11-21,Hold,0.0,0.0,85760.06055000023,85760.06055000023,11.74,dqn_without_nlp
1,2025-11-24,Hold,0.0,0.0,85760.06055000023,85760.06055000023,11.84,dqn_without_nlp
1,2025-11-25,Hold,0.0,0.0,85760.06055000023,85760.06055000023,11.86,dqn_without_nlp
1,2025-11-26,Hold,0.0,0.0,85760.06055000023,85760.06055000023,11.75,dqn_without_nlp
1,2025-11-27,Hold,0.0,0.0,85760.06055000023,85760.06055000023,11.66,dqn_without_nlp
1,2025-11-28,Buy,-85.66949999998906,7175.0,4.891050000238465,85674.39105000024,11.94,dqn_without_nlp
1,2025-12-01,Sell,-157.34775000000081,0.0,85517.04330000024,85517.04330000024,11.93,dqn_without_nlp
1,2025-12-02,Hold,0.0,0.0,85517.04330000024,85517.04330000024,11.88,dqn_without_nlp
1,2025-12-03,Hold,0.0,0.0,85517.04330000024,85517.04330000024,11.76,dqn_without_nlp
1,2025-12-04,Hold,0.0,0.0,85517.04330000024,85517.04330000024,11.72,dqn_without_nlp
1,2025-12-05,Hold,0.0,0.0,85517.04330000024,85517.04330000024,11.79,dqn_without_nlp
1,2025-12-08,Hold,0.0,0.0,85517.04330000024,85517.04330000024,11.81,dqn_without_nlp
1,2025-12-09,Hold,0.0,0.0,85517.04330000024,85517.04330000024,11.71,dqn_without_nlp
1,2025-12-10,Hold,0.0,0.0,85517.04330000024,85517.04330000024,11.72,dqn_without_nlp
1,2025-12-11,Hold,0.0,0.0,85517.04330000024,85517.04330000024,11.6,dqn_without_nlp
1,2025-12-12,Hold,0.0,0.0,85517.04330000024,85517.04330000024,11.64,dqn_without_nlp
1,2025-12-15,Hold,0.0,0.0,85517.04330000024,85517.04330000024,11.55,dqn_without_nlp
1,2025-12-16,Hold,0.0,0.0,85517.04330000024,85517.04330000024,12.06,dqn_without_nlp
1,2025-12-17,Hold,0.0,0.0,85517.04330000024,85517.04330000024,11.79,dqn_without_nlp
1,2025-12-18,Hold,0.0,0.0,85517.04330000024,85517.04330000024,11.67,dqn_without_nlp
1,2025-12-19,Hold,0.0,0.0,85517.04330000024,85517.04330000024,11.75,dqn_without_nlp
1,2025-12-22,Hold,0.0,0.0,85517.04330000024,85517.04330000024,12.05,dqn_without_nlp
1,2025-12-23,Hold,0.0,0.0,85517.04330000024,85517.04330000024,11.87,dqn_without_nlp
1,2025-12-24,Hold,0.0,0.0,85517.04330000024,85517.04330000024,11.93,dqn_without_nlp
1,2025-12-25,Hold,0.0,0.0,85517.04330000024,85517.04330000024,11.9,dqn_without_nlp
1,2025-12-26,Hold,0.0,0.0,85517.04330000024,85517.04330000024,11.99,dqn_without_nlp
1,2025-12-29,Buy,-85.43009999999776,7179.0,1.5132000002340646,85431.61320000024,11.9,dqn_without_nlp
1,2025-12-30,Hold,0.0,7179.0,1.5132000002340646,85431.61320000024,11.9,dqn_without_nlp
1,2025-12-31,Hold,-287.1600000000035,7179.0,1.5132000002340646,85144.45320000024,11.86,dqn_without_nlp
1,2026-01-05,Hold,-215.36999999999534,7179.0,1.5132000002340646,84929.08320000024,11.83,dqn_without_nlp
1,2026-01-06,Hold,1005.0599999999977,7179.0,1.5132000002340646,85934.14320000024,11.97,dqn_without_nlp
1,2026-01-07,Hold,-861.4800000000105,7179.0,1.5132000002340646,85072.66320000023,11.85,dqn_without_nlp
1,2026-01-08,Hold,71.79000000000815,7179.0,1.5132000002340646,85144.45320000024,11.86,dqn_without_nlp
1,2026-01-09,Sell,-156.86115000001155,0.0,84987.59205000022,84987.59205000022,11.85,dqn_without_nlp
1,2026-01-12,Hold,0.0,0.0,84987.59205000022,84987.59205000022,11.95,dqn_without_nlp
1,2026-01-13,Hold,0.0,0.0,84987.59205000022,84987.59205000022,11.82,dqn_without_nlp
1,2026-01-14,Hold,0.0,0.0,84987.59205000022,84987.59205000022,11.75,dqn_without_nlp
1,2026-01-15,Buy,-84.89967999998771,7244.0,3.0123700002295664,84902.69237000024,11.72,dqn_without_nlp
1,2026-01-16,Hold,-217.32000000000698,7244.0,3.0123700002295664,84685.37237000023,11.69,dqn_without_nlp
1,2026-01-19,Hold,0.0,7244.0,3.0123700002295664,84685.37237000023,11.69,dqn_without_nlp
1,2026-01-20,Hold,-144.88000000000466,7244.0,3.0123700002295664,84540.49237000023,11.67,dqn_without_nlp
1,2026-01-21,Hold,-362.1999999999971,7244.0,3.0123700002295664,84178.29237000023,11.62,dqn_without_nlp
1,2026-01-22,Hold,-72.44000000000233,7244.0,3.0123700002295664,84105.85237000023,11.61,dqn_without_nlp
