date,net_flow,net_flow_cny_million,money_flow_method,traded_value,net_flow_direction
2025-10-31,211951581.59999624,211.95158159999625,ohlcv_price_volume_proxy,529878954.0,inflow
2025-11-01,0.0,0.0,ohlcv_price_volume_proxy,0.0,flat
2025-11-02,0.0,0.0,ohlcv_price_volume_proxy,0.0,flat
2025-11-03,144809909.99999574,144.80990999999574,ohlcv_price_volume_proxy,434429730.0,inflow
2025-11-04,-372890766.1111038,-372.8907661111038,ohlcv_price_volume_proxy,671203379.0,outflow
2025-11-05,215214176.99999523,215.21417699999523,ohlcv_price_volume_proxy,430428354.0,inflow
2025-11-06,-329722405.2000039,-329.72240520000395,ohlcv_price_volume_proxy,549537342.0,outflow
2025-11-07,-64720668.000004925,-64.72066800000492,ohlcv_price_volume_proxy,453044676.0,outflow
2025-11-08,0.0,0.0,ohlcv_price_volume_proxy,0.0,flat
2025-11-09,0.0,0.0,ohlcv_price_volume_proxy,0.0,flat
2025-11-10,645530574.0,645.530574,ohlcv_price_volume_proxy,645530574.0,inflow
2025-11-11,142258485.00000474,142.25848500000473,ohlcv_price_volume_proxy,569033940.0,inflow
2025-11-12,-299301381.1111159,-299.30138111111586,ohlcv_price_volume_proxy,538742486.0,outflow
2025-11-13,479488048.00000006,479.48804800000005,ohlcv_price_volume_proxy,479488048.00000006,inflow
2025-11-14,-317668923.0000107,-317.66892300001075,ohlcv_price_volume_proxy,741227486.9999999,outflow
2025-11-15,0.0,0.0,ohlcv_price_volume_proxy,0.0,flat
2025-11-16,0.0,0.0,ohlcv_price_volume_proxy,0.0,flat
2025-11-17,-105333890.0000075,-105.3338900000075,ohlcv_price_volume_proxy,526669450.0,outflow
2025-11-18,-776622082.600002,-776.622082600002,ohlcv_price_volume_proxy,896102402.9999999,outflow
2025-11-19,-344778313.3333388,-344.7783133333388,ohlcv_price_volume_proxy,620600964.0,outflow
2025-11-20,405531253.333336,405.531253333336,ohlcv_price_volume_proxy,1216593760.0,inflow
2025-11-21,-745997514.0,-745.997514,ohlcv_price_volume_proxy,745997514.0,outflow
2025-11-22,0.0,0.0,ohlcv_price_volume_proxy,0.0,flat
2025-11-23,0.0,0.0,ohlcv_price_volume_proxy,0.0,flat
2025-11-24,-608214712.0,-608.214712,ohlcv_price_volume_proxy,608214712.0,outflow
2025-11-25,-193412477.33332953,-193.41247733332952,ohlcv_price_volume_proxy,580237432.0,outflow
2025-11-26,-1049842500.444447,-1049.842500444447,ohlcv_price_volume_proxy,1181072813.0,outflow
2025-11-27,-619115386.0000068,-619.1153860000068,ohlcv_price_volume_proxy,2166903851.0,outflow
2025-11-28,75669341.3333314,75.6693413333314,ohlcv_price_volume_proxy,1589056168.0,inflow
2025-11-29,0.0,0.0,ohlcv_price_volume_proxy,0.0,flat
2025-11-30,0.0,0.0,ohlcv_price_volume_proxy,0.0,flat
2025-12-01,-1080782559.9999948,-1080.7825599999946,ohlcv_price_volume_proxy,1670300320.0,outflow
2025-12-02,-438596339.99999034,-438.59633999999033,ohlcv_price_volume_proxy,877192680.0000001,outflow
2025-12-03,-1277311611.1304376,-1277.3116111304375,ohlcv_price_volume_proxy,1398960336.0,outflow
2025-12-04,-325536118.25000715,-325.5361182500072,ohlcv_price_volume_proxy,1302144472.9999998,outflow
2025-12-05,1180944765.0000088,1180.9447650000088,ohlcv_price_volume_proxy,1574593020.0,inflow
2025-12-06,0.0,0.0,ohlcv_price_volume_proxy,0.0,flat
2025-12-07,0.0,0.0,ohlcv_price_volume_proxy,0.0,flat
2025-12-08,-719603953.5000054,-719.6039535000053,ohlcv_price_volume_proxy,959471938.0000001,outflow
2025-12-09,-991856824.4117674,-991.8568244117673,ohlcv_price_volume_proxy,1124104401.0,outflow
2025-12-10,3340113525.0,3340.113525,ohlcv_price_volume_proxy,3340113525.0,inflow
2025-12-11,-1977924334.2857075,-1977.9243342857076,ohlcv_price_volume_proxy,2769094068.0,outflow
2025-12-12,-1516501488.6000037,-1516.5014886000038,ohlcv_price_volume_proxy,1685001654.0,outflow
2025-12-13,0.0,0.0,ohlcv_price_volume_proxy,0.0,flat
2025-12-14,0.0,0.0,ohlcv_price_volume_proxy,0.0,flat
2025-12-15,0.0,0.0,ohlcv_price_volume_proxy,1248685045.0,flat
2025-12-16,152729370.11110806,152.72937011110807,ohlcv_price_volume_proxy,1374564330.9999998,inflow
2025-12-17,834588371.6923107,834.5883716923107,ohlcv_price_volume_proxy,986331711.9999999,inflow
2025-12-18,-285972568.6666666,-285.97256866666663,ohlcv_price_volume_proxy,857917706.0,outflow
2025-12-19,163252614.00000292,163.25261400000292,ohlcv_price_volume_proxy,816263070.0,inflow
2025-12-20,0.0,0.0,ohlcv_price_volume_proxy,0.0,flat
2025-12-21,0.0,0.0,ohlcv_price_volume_proxy,0.0,flat
2025-12-22,255406209.33333328,255.4062093333333,ohlcv_price_volume_proxy,766218627.9999999,inflow
2025-12-23,-687250666.3846102,-687.2506663846102,ohlcv_price_volume_proxy,992695407.0,outflow
2025-12-24,-549419668.0,-549.419668,ohlcv_price_volume_proxy,549419668.0,outflow
2025-12-25,312192848.4000037,312.1928484000037,ohlcv_price_volume_proxy,520321413.99999994,inflow
2025-12-26,-355401156.6000042,-355.4011566000042,ohlcv_price_volume_proxy,592335261.0,outflow
2025-12-27,0.0,0.0,ohlcv_price_volume_proxy,0.0,flat
2025-12-28,0.0,0.0,ohlcv_price_volume_proxy,0.0,flat
2025-12-29,-244879572.85713667,-244.87957285713668,ohlcv_price_volume_proxy,571385670.0,outflow
2025-12-30,-701023092.0,-701.023092,ohlcv_price_volume_proxy,701023092.0,outflow
2025-12-31,7.403498036850969e-06,7.403498036850969e-12,ohlcv_price_volume_proxy,500135865.00000006,inflow
2026-01-01,0.0,0.0,ohlcv_price_volume_proxy,0.0,flat
2026-01-02,0.0,0.0,ohlcv_price_volume_proxy,0.0,flat
2026-01-03,0.0,0.0,ohlcv_price_volume_proxy,0.0,flat
2026-01-04,0.0,0.0,ohlcv_price_volume_proxy,0.0,flat
2026-01-05,552482474.9999979,552.4824749999979,ohlcv_price_volume_proxy,920804125.0,inflow
2026-01-06,621655775.999998,621.655775999998,ohlcv_price_volume_proxy,1087897608.0,inflow
2026-01-07,-748496012.0000001,-748.4960120000001,ohlcv_price_volume_proxy,748496012.0000001,outflow
2026-01-08,542460206.1290345,542.4602061290345,ohlcv_price_volume_proxy,1528751490.0,inflow
2026-01-09,396519156.17391396,396.5191561739139,ohlcv_price_volume_proxy,1302848656.0,inflow
2026-01-10,0.0,0.0,ohlcv_price_volume_proxy,0.0,flat
2026-01-11,0.0,0.0,ohlcv_price_volume_proxy,0.0,flat
2026-01-12,-242869059.9999946,-242.86905999999462,ohlcv_price_volume_proxy,971476240.0,outflow
2026-01-13,-816680646.6000022,-816.6806466000022,ohlcv_price_volume_proxy,942323823.0,outflow
2026-01-14,-1312442096.0,-1312.442096,ohlcv_price_volume_proxy,1312442096.0,outflow
2026-01-15,185981708.39999604,185.98170839999605,ohlcv_price_volume_proxy,1549847570.0,inflow
2026-01-16,-848580649.7142768,-848.5806497142768,ohlcv_price_volume_proxy,990010758.0,outflow
2026-01-17,0.0,0.0,ohlcv_price_volume_proxy,0.0,flat
2026-01-18,0.0,0.0,ohlcv_price_volume_proxy,0.0,flat
2026-01-19,61408538.8888986,61.408538888898605,ohlcv_price_volume_proxy,552676850.0000001,inflow
2026-01-20,201372174.8000024,201.3721748000024,ohlcv_price_volume_proxy,1006860874.0,inflow
2026-01-21,854682619.999995,854.682619999995,ohlcv_price_volume_proxy,2564047860.0,inflow
2026-01-22,-577784393.9999897,-577.7843939999898,ohlcv_price_volume_proxy,1444460985.0,outflow
2026-01-23,429359700.0,429.3597,ohlcv_price_volume_proxy,1288079100.0,inflow
2026-01-24,0.0,0.0,ohlcv_price_volume_proxy,0.0,flat
2026-01-25,0.0,0.0,ohlcv_price_volume_proxy,0.0,flat
2026-01-26,-1142867428.499989,-1142.867428499989,ohlcv_price_volume_proxy,1306134204.0,outflow
2026-01-27,-376902568.18181574,-376.90256818181575,ohlcv_price_volume_proxy,829185650.0,outflow
2026-01-28,-226735847.9999849,-226.73584799998488,ohlcv_price_volume_proxy,1360415088.0,outflow
2026-01-29,2347606290.292686,2347.606290292686,ohlcv_price_volume_proxy,3104898642.0,inflow
2026-01-30,-1825376200.0,-1825.3762,ohlcv_price_volume_proxy,1825376200.0,outflow
2026-01-31,0.0,0.0,ohlcv_price_volume_proxy,0.0,flat
2026-02-01,0.0,0.0,ohlcv_price_volume_proxy,0.0,flat
2026-02-02,-1006252482.8571506,-1006.2524828571505,ohlcv_price_volume_proxy,1408753476.0,outflow
2026-02-03,-308383919.9999945,-308.38391999999453,ohlcv_price_volume_proxy,770959800.0,outflow
2026-02-04,1453996756.8000062,1453.996756800006,ohlcv_price_volume_proxy,1730948520.0000002,inflow
2026-02-05,0.0,0.0,ohlcv_price_volume_proxy,1044775792.0,flat
2026-02-06,-195421401.50001302,-195.42140150001302,ohlcv_price_volume_proxy,781685606.0,outflow
2026-02-07,0.0,0.0,ohlcv_price_volume_proxy,0.0,flat
2026-02-08,0.0,0.0,ohlcv_price_volume_proxy,0.0,flat
2026-02-09,116497379.9999974,116.4973799999974,ohlcv_price_volume_proxy,1397968560.0,inflow
2026-02-10,-646644141.8181853,-646.6441418181853,ohlcv_price_volume_proxy,790342840.0,outflow
2026-02-11,332511686.99999255,332.51168699999255,ohlcv_price_volume_proxy,665023373.9999999,inflow
2026-02-12,-1450693980.0,-1450.69398,ohlcv_price_volume_proxy,1450693980.0,outflow
2026-02-13,710263784.3636281,710.2637843636281,ohlcv_price_volume_proxy,1116128804.0,inflow
2026-02-14,0.0,0.0,ohlcv_price_volume_proxy,0.0,flat
2026-02-15,0.0,0.0,ohlcv_price_volume_proxy,0.0,flat
2026-02-16,0.0,0.0,ohlcv_price_volume_proxy,0.0,flat
2026-02-17,0.0,0.0,ohlcv_price_volume_proxy,0.0,flat
2026-02-18,0.0,0.0,ohlcv_price_volume_proxy,0.0,flat
2026-02-19,0.0,0.0,ohlcv_price_volume_proxy,0.0,flat
2026-02-20,0.0,0.0,ohlcv_price_volume_proxy,0.0,flat
2026-02-21,0.0,0.0,ohlcv_price_volume_proxy,0.0,flat
2026-02-22,0.0,0.0,ohlcv_price_volume_proxy,0.0,flat
2026-02-23,0.0,0.0,ohlcv_price_volume_proxy,0.0,flat
2026-02-24,-255351116.00000757,-255.35111600000758,ohlcv_price_volume_proxy,766053348.0,outflow
2026-02-25,154206812.49999657,154.20681249999657,ohlcv_price_volume_proxy,1233654500.0,inflow
2026-02-26,-1202097319.8947277,-1202.0973198947277,ohlcv_price_volume_proxy,1343520534.0000002,outflow
2026-02-27,548259712.0,548.259712,ohlcv_price_volume_proxy,548259712.0,inflow
2026-02-28,0.0,0.0,ohlcv_price_volume_proxy,0.0,flat
2026-03-01,0.0,0.0,ohlcv_price_volume_proxy,0.0,flat
2026-03-02,-393592125.00000626,-393.59212500000626,ohlcv_price_volume_proxy,708465825.0,outflow
2026-03-03,-621427949.1666694,-621.4279491666694,ohlcv_price_volume_proxy,745713539.0,outflow
2026-03-04,-181241983.99999642,-181.24198399999642,ohlcv_price_volume_proxy,543725952.0,outflow
2026-03-05,0.0,0.0,ohlcv_price_volume_proxy,450588467.0,flat
2026-03-06,442691159.99999994,442.69115999999997,ohlcv_price_volume_proxy,442691159.99999994,inflow
2026-03-07,0.0,0.0,ohlcv_price_volume_proxy,0.0,flat
2026-03-08,0.0,0.0,ohlcv_price_volume_proxy,0.0,flat
2026-03-09,85580739.00000608,85.58073900000608,ohlcv_price_volume_proxy,427903695.0,inflow
2026-03-10,-6.63186510152513e-06,-6.63186510152513e-12,ohlcv_price_volume_proxy,298672652.0,outflow
2026-03-11,71976188.19999744,71.97618819999744,ohlcv_price_volume_proxy,359880941.0,inflow
2026-03-12,-70552682.99999249,-70.55268299999248,ohlcv_price_volume_proxy,352763415.00000006,outflow
2026-03-13,-300647925.555552,-300.647925555552,ohlcv_price_volume_proxy,541166266.0,outflow
2026-03-14,0.0,0.0,ohlcv_price_volume_proxy,0.0,flat
2026-03-15,0.0,0.0,ohlcv_price_volume_proxy,0.0,flat
2026-03-16,-209709319.99999535,-209.70931999999536,ohlcv_price_volume_proxy,419418640.0,outflow
2026-03-17,-146453503.9999974,-146.4535039999974,ohlcv_price_volume_proxy,732267520.0,outflow
2026-03-18,-251791669.50000557,-251.79166950000558,ohlcv_price_volume_proxy,503583338.99999994,outflow
2026-03-19,-633022650.0,-633.02265,ohlcv_price_volume_proxy,633022650.0,outflow
2026-03-20,-712488382.2000017,-712.4883822000018,ohlcv_price_volume_proxy,791653758.0,outflow
2026-03-21,0.0,0.0,ohlcv_price_volume_proxy,0.0,flat
2026-03-22,0.0,0.0,ohlcv_price_volume_proxy,0.0,flat
2026-03-23,-784300456.3200014,-784.3004563200013,ohlcv_price_volume_proxy,852500495.9999999,outflow
2026-03-24,207979453.88888645,207.97945388888644,ohlcv_price_volume_proxy,374363017.0,inflow
2026-03-25,152761830.85714543,152.76183085714544,ohlcv_price_volume_proxy,356444272.0,inflow
2026-03-26,-280388156.72727376,-280.3881567272738,ohlcv_price_volume_proxy,342696636.0,outflow
2026-03-27,207538944.66666284,207.53894466666284,ohlcv_price_volume_proxy,266835786.0,inflow
2026-03-28,0.0,0.0,ohlcv_price_volume_proxy,0.0,flat
2026-03-29,0.0,0.0,ohlcv_price_volume_proxy,0.0,flat
2026-03-30,163003234.71428156,163.00323471428155,ohlcv_price_volume_proxy,380340880.99999994,inflow
2026-03-31,-315898514.39999825,-315.89851439999825,ohlcv_price_volume_proxy,394873143.0,outflow
2026-04-01,107915469.9999976,107.9154699999976,ohlcv_price_volume_proxy,431661880.0,inflow
2026-04-02,-395011237.0909105,-395.01123709091047,ohlcv_price_volume_proxy,482791512.0,outflow
2026-04-03,-273829030.6153848,-273.8290306153848,ohlcv_price_volume_proxy,395530822.0,outflow
2026-04-04,0.0,0.0,ohlcv_price_volume_proxy,0.0,flat
2026-04-05,0.0,0.0,ohlcv_price_volume_proxy,0.0,flat
2026-04-06,0.0,0.0,ohlcv_price_volume_proxy,0.0,flat
2026-04-07,186159394.00000206,186.15939400000207,ohlcv_price_volume_proxy,279239091.0,inflow
2026-04-08,275418602.8571444,275.41860285714444,ohlcv_price_volume_proxy,481982555.0,inflow
2026-04-09,-110656587.0,-110.656587,ohlcv_price_volume_proxy,331969761.0,outflow
2026-04-10,-127139981.99999946,-127.13998199999946,ohlcv_price_volume_proxy,296659958.0,outflow
2026-04-11,0.0,0.0,ohlcv_price_volume_proxy,0.0,flat
2026-04-12,0.0,0.0,ohlcv_price_volume_proxy,0.0,flat
2026-04-13,237829855.50000176,237.82985550000177,ohlcv_price_volume_proxy,317106474.0,inflow
2026-04-14,507287015.9999945,507.28701599999454,ohlcv_price_volume_proxy,732747911.9999999,inflow
2026-04-15,-279003421.7999992,-279.00342179999916,ohlcv_price_volume_proxy,465005703.0,outflow
2026-04-16,-90948792.0,-90.948792,ohlcv_price_volume_proxy,272846376.0,outflow
2026-04-17,-194915951.99999893,-194.91595199999892,ohlcv_price_volume_proxy,389831904.0,outflow
2026-04-18,0.0,0.0,ohlcv_price_volume_proxy,0.0,flat
2026-04-19,0.0,0.0,ohlcv_price_volume_proxy,0.0,flat
2026-04-20,105557966.0,105.557966,ohlcv_price_volume_proxy,316673898.0,inflow
2026-04-21,-189505940.00000212,-189.5059400000021,ohlcv_price_volume_proxy,284258910.0,outflow
2026-04-22,-98895250.66666666,-98.89525066666666,ohlcv_price_volume_proxy,296685752.0,outflow
