episode,date,action,reward,position,cash,portfolio_value,price,experiment
0,2024-12-30,Buy,-99.8846399999893,3540.0,15.475360000011278,99900.11536000001,28.216,dqn_without_nlp
0,2024-12-31,Sell,-4117.303200000009,0.0,95782.81216,95782.81216,27.08,dqn_without_nlp
0,2025-01-02,Buy,-95.66279999999097,3600.0,24.349360000007437,95687.14936000001,26.573,dqn_without_nlp
0,2025-01-03,Hold,-5659.199999999997,3600.0,24.349360000007437,90027.94936000001,25.001,dqn_without_nlp
0,2025-01-06,Hold,-1000.8000000000029,3600.0,24.349360000007437,89027.14936000001,24.723,dqn_without_nlp
0,2025-01-07,Hold,3729.5999999999913,3600.0,24.349360000007437,92756.74936,25.759,dqn_without_nlp
0,2025-01-08,Hold,-1724.3999999999942,3600.0,24.349360000007437,91032.34936000001,25.28,dqn_without_nlp
0,2025-01-09,Hold,1594.800000000003,3600.0,24.349360000007437,92627.14936000001,25.723,dqn_without_nlp
0,2025-01-10,Hold,-2779.199999999997,3600.0,24.349360000007437,89847.94936000001,24.951,dqn_without_nlp
0,2025-01-13,Hold,1080.0,3600.0,24.349360000007437,90927.94936000001,25.251,dqn_without_nlp
0,2025-01-14,Hold,3114.0,3600.0,24.349360000007437,94041.94936000001,26.116,dqn_without_nlp
0,2025-01-15,Hold,-1285.2000000000116,3600.0,24.349360000007437,92756.74936,25.759,dqn_without_nlp
0,2025-01-16,Hold,590.3999999999942,3600.0,24.349360000007437,93347.14936,25.923,dqn_without_nlp
0,2025-01-17,Hold,-1159.199999999997,3600.0,24.349360000007437,92187.94936,25.601,dqn_without_nlp
0,2025-01-20,Hold,1108.800000000003,3600.0,24.349360000007437,93296.74936,25.909,dqn_without_nlp
0,2025-01-21,Hold,-489.59999999999127,3600.0,24.349360000007437,92807.14936000001,25.773,dqn_without_nlp
0,2025-01-22,Hold,-1800.0,3600.0,24.349360000007437,91007.14936000001,25.273,dqn_without_nlp
0,2025-01-23,Hold,-950.4000000000087,3600.0,24.349360000007437,90056.74936,25.009,dqn_without_nlp
0,2025-01-24,Hold,1720.800000000003,3600.0,24.349360000007437,91777.54936,25.487,dqn_without_nlp
0,2025-01-27,Hold,-2649.5999999999913,3600.0,24.349360000007437,89127.94936000001,24.751,dqn_without_nlp
0,2025-02-05,Hold,2444.399999999994,3600.0,24.349360000007437,91572.34936000001,25.43,dqn_without_nlp
0,2025-02-06,Hold,2955.600000000006,3600.0,24.349360000007437,94527.94936000001,26.251,dqn_without_nlp
0,2025-02-07,Hold,2520.0,3600.0,24.349360000007437,97047.94936000001,26.951,dqn_without_nlp
0,2025-02-10,Hold,1004.3999999999942,3600.0,24.349360000007437,98052.34936000001,27.23,dqn_without_nlp
0,2025-02-11,Hold,-75.60000000000582,3600.0,24.349360000007437,97976.74936,27.209,dqn_without_nlp
0,2025-02-12,Hold,-154.79999999998836,3600.0,24.349360000007437,97821.94936000001,27.166,dqn_without_nlp
0,2025-02-13,Hold,-1879.2000000000116,3600.0,24.349360000007437,95942.74936,26.644,dqn_without_nlp
