episode,date,action,reward,position,cash,portfolio_value,price,experiment
200,2025-02-10,Hold,962.2710000000079,3449.0,6.512769000022672,93922.78276900003,27.23,dqn_with_nlp
200,2025-02-11,Hold,-72.42900000000373,3449.0,6.512769000022672,93850.35376900002,27.209,dqn_with_nlp
200,2025-02-12,Hold,-148.3070000000007,3449.0,6.512769000022672,93702.04676900002,27.166,dqn_with_nlp
200,2025-02-13,Hold,-1800.3780000000115,3449.0,6.512769000022672,91901.66876900001,26.644,dqn_with_nlp
200,2025-02-14,Hold,3228.26400000001,3449.0,6.512769000022672,95129.93276900002,27.58,dqn_with_nlp
200,2025-02-17,Hold,-813.9639999999927,3449.0,6.512769000022672,94315.96876900003,27.344,dqn_with_nlp
200,2025-02-18,Hold,-1921.093000000008,3449.0,6.512769000022672,92394.87576900002,26.787,dqn_with_nlp
200,2025-02-19,Hold,2835.0780000000086,3449.0,6.512769000022672,95229.95376900003,27.609,dqn_with_nlp
200,2025-02-20,Hold,2904.05799999999,3449.0,6.512769000022672,98134.01176900002,28.451,dqn_with_nlp
200,2025-02-21,Hold,-244.87900000000081,3449.0,6.512769000022672,97889.13276900002,28.38,dqn_with_nlp
200,2025-02-24,Hold,986.4140000000043,3449.0,6.512769000022672,98875.54676900002,28.666,dqn_with_nlp
200,2025-02-25,Hold,-1231.2929999999906,3449.0,6.512769000022672,97644.25376900003,28.309,dqn_with_nlp
200,2025-02-26,Hold,2979.935999999987,3449.0,6.512769000022672,100624.18976900002,29.173,dqn_with_nlp
200,2025-02-27,Hold,2438.4429999999993,3449.0,6.512769000022672,103062.63276900002,29.88,dqn_with_nlp
200,2025-02-28,Hold,-4038.778999999995,3449.0,6.512769000022672,99023.85376900002,28.709,dqn_with_nlp
200,2025-03-03,Hold,1696.9079999999958,3449.0,6.512769000022672,100720.76176900002,29.201,dqn_with_nlp
200,2025-03-04,Hold,-1058.843000000008,3449.0,6.512769000022672,99661.91876900001,28.894,dqn_with_nlp
200,2025-03-05,Hold,2810.935000000012,3449.0,6.512769000022672,102472.85376900002,29.709,dqn_with_nlp
200,2025-03-06,Hold,20493.958000000013,3449.0,6.512769000022672,122966.81176900004,35.651,dqn_with_nlp
200,2025-03-07,Hold,2735.0570000000007,3449.0,6.512769000022672,125701.86876900004,36.444,dqn_with_nlp
200,2025-03-10,Hold,-9977.95700000001,3449.0,6.512769000022672,115723.91176900003,33.551,dqn_with_nlp
200,2025-03-11,Hold,-2165.9719999999943,3449.0,6.512769000022672,113557.93976900003,32.923,dqn_with_nlp
200,2025-03-12,Hold,5666.706999999995,3449.0,6.512769000022672,119224.64676900003,34.566,dqn_with_nlp
200,2025-03-13,Hold,-5939.178,3449.0,6.512769000022672,113285.46876900003,32.844,dqn_with_nlp
200,2025-03-14,Hold,-465.6149999999907,3449.0,6.512769000022672,112819.85376900004,32.709,dqn_with_nlp
200,2025-03-17,Hold,958.8219999999856,3449.0,6.512769000022672,113778.67576900002,32.987,dqn_with_nlp
200,2025-03-18,Hold,22763.400000000023,3449.0,6.512769000022672,136542.07576900005,39.587,dqn_with_nlp
200,2025-03-19,Sell,-8281.818127000035,0.0,128260.25764200001,128260.25764200001,37.223,dqn_with_nlp
200,2025-03-20,Buy,-128.1312959999923,3552.0,0.8303460000170162,128132.12634600002,36.073,dqn_with_nlp
200,2025-03-21,Hold,-1040.7360000000044,3552.0,0.8303460000170162,127091.39034600001,35.78,dqn_with_nlp
200,2025-03-24,Sell,-5144.596032000001,0.0,121946.79431400001,121946.79431400001,34.366,dqn_with_nlp
200,2025-03-25,Buy,-121.79402399998799,3336.0,30.976290000020526,121825.00029000003,36.509,dqn_with_nlp
200,2025-03-26,Sell,-2454.658824000013,0.0,119370.34146600001,119370.34146600001,35.809,dqn_with_nlp
200,2025-03-27,Buy,-119.23381799999333,3366.0,17.28964800001995,119251.10764800002,35.423,dqn_with_nlp
200,2025-03-28,Sell,-7348.896917999999,0.0,111902.21073000002,111902.21073000002,33.273,dqn_with_nlp
200,2025-03-31,Buy,-111.77011999998649,3299.0,20.320610000024317,111790.44061000003,33.88,dqn_with_nlp
200,2025-04-01,Hold,729.0789999999834,3299.0,20.320610000024317,112519.51961000002,34.101,dqn_with_nlp
200,2025-04-02,Hold,-2236.7219999999943,3299.0,20.320610000024317,110282.79761000002,33.423,dqn_with_nlp
200,2025-04-03,Hold,-3275.9070000000065,3299.0,20.320610000024317,107006.89061000002,32.43,dqn_with_nlp
200,2025-04-07,Hold,-21397.314,3299.0,20.320610000024317,85609.57661000002,25.944,dqn_with_nlp
200,2025-04-08,Hold,2662.293000000005,3299.0,20.320610000024317,88271.86961000002,26.751,dqn_with_nlp
200,2025-04-09,Hold,3513.4349999999977,3299.0,20.320610000024317,91785.30461000002,27.816,dqn_with_nlp
200,2025-04-10,Hold,2662.293000000005,3299.0,20.320610000024317,94447.59761000003,28.623,dqn_with_nlp
200,2025-04-11,Hold,1319.5999999999913,3299.0,20.320610000024317,95767.19761000002,29.023,dqn_with_nlp
200,2025-04-14,Hold,2048.6790000000037,3299.0,20.320610000024317,97815.87661000002,29.644,dqn_with_nlp
200,2025-04-15,Hold,1177.7430000000022,3299.0,20.320610000024317,98993.61961000002,30.001,dqn_with_nlp
200,2025-04-16,Hold,-2566.622000000003,3299.0,20.320610000024317,96426.99761000002,29.223,dqn_with_nlp
200,2025-04-17,Hold,-636.7069999999949,3299.0,20.320610000024317,95790.29061000003,29.03,dqn_with_nlp
200,2025-04-18,Hold,778.5639999999985,3299.0,20.320610000024317,96568.85461000002,29.266,dqn_with_nlp
200,2025-04-21,Hold,6621.0929999999935,3299.0,20.320610000024317,103189.94761000002,31.273,dqn_with_nlp
200,2025-04-22,Hold,-1837.5429999999906,3299.0,20.320610000024317,101352.40461000003,30.716,dqn_with_nlp
200,2025-04-23,Hold,3249.5149999999994,3299.0,20.320610000024317,104601.91961000003,31.701,dqn_with_nlp
200,2025-04-24,Hold,-3886.222000000009,3299.0,20.320610000024317,100715.69761000002,30.523,dqn_with_nlp
200,2025-04-25,Hold,-943.5139999999956,3299.0,20.320610000024317,99772.18361000002,30.237,dqn_with_nlp
200,2025-04-28,Hold,-705.9860000000044,3299.0,20.320610000024317,99066.19761000002,30.023,dqn_with_nlp
200,2025-04-29,Hold,-1085.3709999999992,3299.0,20.320610000024317,97980.82661000002,29.694,dqn_with_nlp
200,2025-04-30,Hold,4783.550000000003,3299.0,20.320610000024317,102764.37661000002,31.144,dqn_with_nlp
200,2025-05-06,Hold,5278.400000000009,3299.0,20.320610000024317,108042.77661000003,32.744,dqn_with_nlp
