date,symbol,open,high,low,close,adjclose,volume,dividend,split,data_source,company_name,exchange,currency,instrument_type,market_cap_latest,trailing_pe_latest,forward_pe_latest,fifty_two_week_high_latest,fifty_two_week_low_latest,event_count,event_titles,event_summaries,event_publishers,event_links,event_source_types,external_event_count,generated_event_count,has_external_text,keywords
2025-02-27,000002.SZ,7.78,7.89,7.74,7.81,7.81,1715773.0,,,tencent,万科A,SZSE,CNY,EQUITY,,,,,,1,万科A 2025-02-27 日行情文本摘要,2025-02-27，万科AA股交易日行情记录；开盘价7.78；最高价7.89；最低价7.74；收盘价7.81；成交量1715773；按开盘价计算当日上涨0.39%；该条为程序根据当日OHLCV行情生成的文本补充，用于保证每日行情数据均有对应文本字段；不代表外部新闻报道。,程序生成行情文本摘要,,generated_ohlcv_summary,0,1,0,万科; 日行情文本摘要; 股交易日行情记录; 开盘价; 最高价; 最低价; 收盘价; 成交量; 按开盘价计算当日上涨; 该条为程序根据当日; ohlcv; 行情生成的文本补充
2025-02-28,000002.SZ,7.77,8.03,7.67,7.75,7.75,2726790.0,,,tencent,万科A,SZSE,CNY,EQUITY,,,,,,2,万科A:万科企业股份有限公司2022年面向专业投资者公开发行公司债券(第一期)(品种一)本息兑付暨摘牌公告 || 万科A:万科企业股份有限公司2022年面向专业投资者公开发行公司债券(第一期)(品种二)2025年付息公告,其他；摘牌公告；一般兑付公告 || 其他；一般付息公告,东方财富公告,https://data.eastmoney.com/notices/detail/000002/AN202502281643609129.html || https://data.eastmoney.com/notices/detail/000002/AN202502281643609128.html,external,2,0,1,万科; 万科企业股份有限公司; 年面向专业投资者公开发行公司债券; 第一期; 其他; 品种一; 本息兑付暨摘牌公告; 品种二; 年付息公告; 摘牌公告; 一般兑付公告; 一般付息公告
2025-03-01,000002.SZ,,,,,,,,,,万科A,SZSE,CNY,EQUITY,,,,,,0,,,,,,0,0,0,
2025-03-02,000002.SZ,,,,,,,,,,万科A,SZSE,CNY,EQUITY,,,,,,0,,,,,,0,0,0,
2025-03-03,000002.SZ,7.75,7.96,7.75,7.79,7.79,1893662.0,,,tencent,万科A,SZSE,CNY,EQUITY,,,,,,1,万科A:万科企业股份有限公司关于行使“20万科02”公司债券发行人赎回选择权的第三次提示性公告,其他；赎回提示性公告,东方财富公告,https://data.eastmoney.com/notices/detail/000002/AN202503031644007576.html,external,1,0,1,万科; 万科企业股份有限公司关于行使; 公司债券发行人赎回选择权的第三次提示性公告; 其他; 赎回提示性公告
2025-03-04,000002.SZ,7.72,7.73,7.53,7.64,7.64,1458434.0,,,tencent,万科A,SZSE,CNY,EQUITY,,,,,,1,万科A:关于按照《香港上市规则》公布2025年2月证券变动月报表的公告,其他,东方财富公告,https://data.eastmoney.com/notices/detail/000002/AN202503031644007208.html,external,1,0,1,万科; 关于按照; 香港上市规则; 公布; 月证券变动月报表的公告; 其他
2025-03-05,000002.SZ,7.6,7.69,7.42,7.53,7.53,1364691.0,,,tencent,万科A,SZSE,CNY,EQUITY,,,,,,1,万科A 2025-03-05 日行情文本摘要,2025-03-05，万科AA股交易日行情记录；开盘价7.6；最高价7.69；最低价7.42；收盘价7.53；成交量1364691；按开盘价计算当日下跌0.92%；该条为程序根据当日OHLCV行情生成的文本补充，用于保证每日行情数据均有对应文本字段；不代表外部新闻报道。,程序生成行情文本摘要,,generated_ohlcv_summary,0,1,0,万科; 日行情文本摘要; 股交易日行情记录; 开盘价; 最高价; 最低价; 收盘价; 成交量; 按开盘价计算当日下跌; 该条为程序根据当日; ohlcv; 行情生成的文本补充
2025-03-06,000002.SZ,7.58,7.82,7.56,7.77,7.77,2117133.0,,,tencent,万科A,SZSE,CNY,EQUITY,,,,,,1,万科A 2025-03-06 日行情文本摘要,2025-03-06，万科AA股交易日行情记录；开盘价7.58；最高价7.82；最低价7.56；收盘价7.77；成交量2117133；按开盘价计算当日上涨2.51%；该条为程序根据当日OHLCV行情生成的文本补充，用于保证每日行情数据均有对应文本字段；不代表外部新闻报道。,程序生成行情文本摘要,,generated_ohlcv_summary,0,1,0,万科; 日行情文本摘要; 股交易日行情记录; 开盘价; 最高价; 最低价; 收盘价; 成交量; 按开盘价计算当日上涨; 该条为程序根据当日; ohlcv; 行情生成的文本补充
2025-03-07,000002.SZ,7.65,7.66,7.52,7.53,7.53,1593728.0,,,tencent,万科A,SZSE,CNY,EQUITY,,,,,,1,万科A 2025-03-07 日行情文本摘要,2025-03-07，万科AA股交易日行情记录；开盘价7.65；最高价7.66；最低价7.52；收盘价7.53；成交量1593728；按开盘价计算当日下跌1.57%；该条为程序根据当日OHLCV行情生成的文本补充，用于保证每日行情数据均有对应文本字段；不代表外部新闻报道。,程序生成行情文本摘要,,generated_ohlcv_summary,0,1,0,万科; 日行情文本摘要; 股交易日行情记录; 开盘价; 最高价; 最低价; 收盘价; 成交量; 按开盘价计算当日下跌; 该条为程序根据当日; ohlcv; 行情生成的文本补充
2025-03-08,000002.SZ,,,,,,,,,,万科A,SZSE,CNY,EQUITY,,,,,,0,,,,,,0,0,0,
2025-03-09,000002.SZ,,,,,,,,,,万科A,SZSE,CNY,EQUITY,,,,,,0,,,,,,0,0,0,
2025-03-10,000002.SZ,7.54,7.57,7.44,7.48,7.48,977810.0,,,tencent,万科A,SZSE,CNY,EQUITY,,,,,,1,万科A 2025-03-10 日行情文本摘要,2025-03-10，万科AA股交易日行情记录；开盘价7.54；最高价7.57；最低价7.44；收盘价7.48；成交量977810；按开盘价计算当日下跌0.80%；该条为程序根据当日OHLCV行情生成的文本补充，用于保证每日行情数据均有对应文本字段；不代表外部新闻报道。,程序生成行情文本摘要,,generated_ohlcv_summary,0,1,0,万科; 日行情文本摘要; 股交易日行情记录; 开盘价; 最高价; 最低价; 收盘价; 成交量; 按开盘价计算当日下跌; 该条为程序根据当日; ohlcv; 行情生成的文本补充
2025-03-11,000002.SZ,7.4,7.45,7.35,7.43,7.43,872393.0,,,tencent,万科A,SZSE,CNY,EQUITY,,,,,,1,万科A 2025-03-11 日行情文本摘要,2025-03-11，万科AA股交易日行情记录；开盘价7.4；最高价7.45；最低价7.35；收盘价7.43；成交量872393；按开盘价计算当日上涨0.41%；该条为程序根据当日OHLCV行情生成的文本补充，用于保证每日行情数据均有对应文本字段；不代表外部新闻报道。,程序生成行情文本摘要,,generated_ohlcv_summary,0,1,0,万科; 日行情文本摘要; 股交易日行情记录; 开盘价; 最高价; 最低价; 收盘价; 成交量; 按开盘价计算当日上涨; 该条为程序根据当日; ohlcv; 行情生成的文本补充
2025-03-12,000002.SZ,7.43,7.48,7.4,7.44,7.44,661168.0,,,tencent,万科A,SZSE,CNY,EQUITY,,,,,,1,万科A 2025-03-12 日行情文本摘要,2025-03-12，万科AA股交易日行情记录；开盘价7.43；最高价7.48；最低价7.4；收盘价7.44；成交量661168；按开盘价计算当日上涨0.13%；该条为程序根据当日OHLCV行情生成的文本补充，用于保证每日行情数据均有对应文本字段；不代表外部新闻报道。,程序生成行情文本摘要,,generated_ohlcv_summary,0,1,0,万科; 日行情文本摘要; 股交易日行情记录; 开盘价; 最高价; 最低价; 收盘价; 成交量; 按开盘价计算当日上涨; 该条为程序根据当日; ohlcv; 行情生成的文本补充
2025-03-13,000002.SZ,7.41,7.44,7.33,7.35,7.35,758377.0,,,tencent,万科A,SZSE,CNY,EQUITY,,,,,,1,万科A:万科企业股份有限公司关于“20万科02”公司债券付息、赎回结果暨摘牌公告,其他；摘牌公告；一般付息公告；赎回结果公告,东方财富公告,https://data.eastmoney.com/notices/detail/000002/AN202503131644336827.html,external,1,0,1,万科; 万科企业股份有限公司关于; 公司债券付息; 赎回结果暨摘牌公告; 其他; 摘牌公告; 一般付息公告; 赎回结果公告
2025-03-14,000002.SZ,7.37,7.59,7.37,7.54,7.54,1456522.0,,,tencent,万科A,SZSE,CNY,EQUITY,,,,,,1,万科A:关于为银行贷款事项提供担保的公告,提供/对外担保公告,东方财富公告,https://data.eastmoney.com/notices/detail/000002/AN202503131644341274.html,external,1,0,1,万科; 关于为银行贷款事项提供担保的公告; 提供; 对外担保公告
2025-03-15,000002.SZ,,,,,,,,,,万科A,SZSE,CNY,EQUITY,,,,,,0,,,,,,0,0,0,
2025-03-16,000002.SZ,,,,,,,,,,万科A,SZSE,CNY,EQUITY,,,,,,0,,,,,,0,0,0,
2025-03-17,000002.SZ,7.6,7.73,7.54,7.56,7.56,1290089.0,,,tencent,万科A,SZSE,CNY,EQUITY,,,,,,1,万科A 2025-03-17 日行情文本摘要,2025-03-17，万科AA股交易日行情记录；开盘价7.6；最高价7.73；最低价7.54；收盘价7.56；成交量1290089；按开盘价计算当日下跌0.53%；该条为程序根据当日OHLCV行情生成的文本补充，用于保证每日行情数据均有对应文本字段；不代表外部新闻报道。,程序生成行情文本摘要,,generated_ohlcv_summary,0,1,0,万科; 日行情文本摘要; 股交易日行情记录; 开盘价; 最高价; 最低价; 收盘价; 成交量; 按开盘价计算当日下跌; 该条为程序根据当日; ohlcv; 行情生成的文本补充
2025-03-18,000002.SZ,7.57,7.59,7.49,7.53,7.53,893408.0,,,tencent,万科A,SZSE,CNY,EQUITY,,,,,,1,万科A 2025-03-18 日行情文本摘要,2025-03-18，万科AA股交易日行情记录；开盘价7.57；最高价7.59；最低价7.49；收盘价7.53；成交量893408；按开盘价计算当日下跌0.53%；该条为程序根据当日OHLCV行情生成的文本补充，用于保证每日行情数据均有对应文本字段；不代表外部新闻报道。,程序生成行情文本摘要,,generated_ohlcv_summary,0,1,0,万科; 日行情文本摘要; 股交易日行情记录; 开盘价; 最高价; 最低价; 收盘价; 成交量; 按开盘价计算当日下跌; 该条为程序根据当日; ohlcv; 行情生成的文本补充
2025-03-19,000002.SZ,7.49,7.52,7.43,7.47,7.47,708566.0,,,tencent,万科A,SZSE,CNY,EQUITY,,,,,,1,万科A:关于董事会会议召开日期的公告,其他,东方财富公告,https://data.eastmoney.com/notices/detail/000002/AN202503181644486486.html,external,1,0,1,万科; 关于董事会会议召开日期的公告; 其他
2025-03-20,000002.SZ,7.45,7.49,7.41,7.43,7.43,612302.0,,,tencent,万科A,SZSE,CNY,EQUITY,,,,,,1,万科A 2025-03-20 日行情文本摘要,2025-03-20，万科AA股交易日行情记录；开盘价7.45；最高价7.49；最低价7.41；收盘价7.43；成交量612302；按开盘价计算当日下跌0.27%；该条为程序根据当日OHLCV行情生成的文本补充，用于保证每日行情数据均有对应文本字段；不代表外部新闻报道。,程序生成行情文本摘要,,generated_ohlcv_summary,0,1,0,万科; 日行情文本摘要; 股交易日行情记录; 开盘价; 最高价; 最低价; 收盘价; 成交量; 按开盘价计算当日下跌; 该条为程序根据当日; ohlcv; 行情生成的文本补充
2025-03-21,000002.SZ,7.4,7.42,7.27,7.36,7.36,1306621.0,,,tencent,万科A,SZSE,CNY,EQUITY,,,,,,1,万科A 2025-03-21 日行情文本摘要,2025-03-21，万科AA股交易日行情记录；开盘价7.4；最高价7.42；最低价7.27；收盘价7.36；成交量1306621；按开盘价计算当日下跌0.54%；该条为程序根据当日OHLCV行情生成的文本补充，用于保证每日行情数据均有对应文本字段；不代表外部新闻报道。,程序生成行情文本摘要,,generated_ohlcv_summary,0,1,0,万科; 日行情文本摘要; 股交易日行情记录; 开盘价; 最高价; 最低价; 收盘价; 成交量; 按开盘价计算当日下跌; 该条为程序根据当日; ohlcv; 行情生成的文本补充
2025-03-22,000002.SZ,,,,,,,,,,万科A,SZSE,CNY,EQUITY,,,,,,0,,,,,,0,0,0,
2025-03-23,000002.SZ,,,,,,,,,,万科A,SZSE,CNY,EQUITY,,,,,,0,,,,,,0,0,0,
2025-03-24,000002.SZ,7.35,7.35,7.15,7.18,7.18,1050613.0,,,tencent,万科A,SZSE,CNY,EQUITY,,,,,,1,万科A 2025-03-24 日行情文本摘要,2025-03-24，万科AA股交易日行情记录；开盘价7.35；最高价7.35；最低价7.15；收盘价7.18；成交量1050613；按开盘价计算当日下跌2.31%；该条为程序根据当日OHLCV行情生成的文本补充，用于保证每日行情数据均有对应文本字段；不代表外部新闻报道。,程序生成行情文本摘要,,generated_ohlcv_summary,0,1,0,万科; 日行情文本摘要; 股交易日行情记录; 开盘价; 最高价; 最低价; 收盘价; 成交量; 按开盘价计算当日下跌; 该条为程序根据当日; ohlcv; 行情生成的文本补充
2025-03-25,000002.SZ,7.17,7.23,7.14,7.19,7.19,655037.0,,,tencent,万科A,SZSE,CNY,EQUITY,,,,,,1,万科A 2025-03-25 日行情文本摘要,2025-03-25，万科AA股交易日行情记录；开盘价7.17；最高价7.23；最低价7.14；收盘价7.19；成交量655037；按开盘价计算当日上涨0.28%；该条为程序根据当日OHLCV行情生成的文本补充，用于保证每日行情数据均有对应文本字段；不代表外部新闻报道。,程序生成行情文本摘要,,generated_ohlcv_summary,0,1,0,万科; 日行情文本摘要; 股交易日行情记录; 开盘价; 最高价; 最低价; 收盘价; 成交量; 按开盘价计算当日上涨; 该条为程序根据当日; ohlcv; 行情生成的文本补充
2025-03-26,000002.SZ,7.19,7.26,7.18,7.2,7.2,709377.0,,,tencent,万科A,SZSE,CNY,EQUITY,,,,,,1,万科A 2025-03-26 日行情文本摘要,2025-03-26，万科AA股交易日行情记录；开盘价7.19；最高价7.26；最低价7.18；收盘价7.2；成交量709377；按开盘价计算当日上涨0.14%；该条为程序根据当日OHLCV行情生成的文本补充，用于保证每日行情数据均有对应文本字段；不代表外部新闻报道。,程序生成行情文本摘要,,generated_ohlcv_summary,0,1,0,万科; 日行情文本摘要; 股交易日行情记录; 开盘价; 最高价; 最低价; 收盘价; 成交量; 按开盘价计算当日上涨; 该条为程序根据当日; ohlcv; 行情生成的文本补充
2025-03-27,000002.SZ,7.19,7.22,7.11,7.17,7.17,562048.0,,,tencent,万科A,SZSE,CNY,EQUITY,,,,,,1,万科A 2025-03-27 日行情文本摘要,2025-03-27，万科AA股交易日行情记录；开盘价7.19；最高价7.22；最低价7.11；收盘价7.17；成交量562048；按开盘价计算当日下跌0.28%；该条为程序根据当日OHLCV行情生成的文本补充，用于保证每日行情数据均有对应文本字段；不代表外部新闻报道。,程序生成行情文本摘要,,generated_ohlcv_summary,0,1,0,万科; 日行情文本摘要; 股交易日行情记录; 开盘价; 最高价; 最低价; 收盘价; 成交量; 按开盘价计算当日下跌; 该条为程序根据当日; ohlcv; 行情生成的文本补充
2025-03-28,000002.SZ,7.17,7.21,7.11,7.12,7.12,491441.0,,,tencent,万科A,SZSE,CNY,EQUITY,,,,,,1,万科A 2025-03-28 日行情文本摘要,2025-03-28，万科AA股交易日行情记录；开盘价7.17；最高价7.21；最低价7.11；收盘价7.12；成交量491441；按开盘价计算当日下跌0.70%；该条为程序根据当日OHLCV行情生成的文本补充，用于保证每日行情数据均有对应文本字段；不代表外部新闻报道。,程序生成行情文本摘要,,generated_ohlcv_summary,0,1,0,万科; 日行情文本摘要; 股交易日行情记录; 开盘价; 最高价; 最低价; 收盘价; 成交量; 按开盘价计算当日下跌; 该条为程序根据当日; ohlcv; 行情生成的文本补充
2025-03-29,000002.SZ,,,,,,,,,,万科A,SZSE,CNY,EQUITY,,,,,,1,万科A:关于担保进展情况的公告,其他担保公告,东方财富公告,https://data.eastmoney.com/notices/detail/000002/AN202503281648748678.html,external,1,0,1,万科; 关于担保进展情况的公告; 其他担保公告
2025-03-30,000002.SZ,,,,,,,,,,万科A,SZSE,CNY,EQUITY,,,,,,0,,,,,,0,0,0,
2025-03-31,000002.SZ,7.11,7.11,6.98,7.05,7.05,727781.0,,,tencent,万科A,SZSE,CNY,EQUITY,,,,,,1,万科A:2025年3月31日投资者关系活动记录表,调研活动,东方财富公告,https://data.eastmoney.com/notices/detail/000002/AN202503311649679917.html,external,1,0,1,万科; 日投资者关系活动记录表; 调研活动
2025-04-01,000002.SZ,7.07,7.21,7.04,7.11,7.11,709651.0,,,tencent,万科A,SZSE,CNY,EQUITY,,,,,,24,万科A:万科企业股份有限公司关于行使“20万科04”公司债券发行人赎回选择权的第一次提示性公告 || 万科A:万科企业股份有限公司关于行使“20万科04”公司债券发行人赎回选择权的公告 || 万科A:2024年年度审计报告 || 万科A:关于万科企业股份有限公司2024年度营业收入扣除情况的专项说明 || 万科A:内部控制自我评价报告 || 万科A:2024年度独立董事述职报告(张懿宸) || 万科A:2024年社会责任报告 || 万科A:关于提请股东大会授权公司及控股子公司对外提供担保及公司提供对外担保情况的公告 || 万科A:审计委员会对会计师事务所2024年度履职情况评估及履行监督职责情况报告 || 万科A:关于提请股东大会给予董事会发行公司H股股份之一般性授权的公告 || 万科A:年度关联方资金占用专项审计报告 || 万科A:董事会对独立董事独立性评估的专项意见 || 万科A:内部控制审计报告 || 万科A:2024年度独立董事述职报告(廖子彬) || 万科A:关于计提和核销2024年度减值准备的公告 || 万科A:关于高级管理人员职务调整的公告 || 万科A:关于提请股东大会授权公司及控股子公司对外提供财务资助的公告 || 万科A:2024年度独立董事述职报告(沈向洋) || 万科A:2024年度独立董事述职报告(林明彦) || 万科A:万科企业股份有限公司估值提升计划 || 万科A:2024年年度报告 || 万科A:2024年年度报告摘要 || 万科A:董事会决议公告 || 万科A:监事会决议公告,其他；赎回提示性公告 || 其他；赎回实施公告 || 审计报告 || 专项说明/独立意见 || 内部控制报告 || 独立董事述职报告 || 社会责任报告 || 提供/对外担保公告 || 其他 || 其他 || 保荐/核查意见；审计报告 || 专项说明/独立意见 || 审计报告；内部控制报告 || 独立董事述职报告 || 其他 || 高管人员任职变动 || 获得补贴（资助） || 独立董事述职报告 || 独立董事述职报告 || 其他 || 年度报告全文 || 年度报告摘要 || 分配预案；董事会决议公告 || 监事会决议公告,东方财富公告,https://data.eastmoney.com/notices/detail/000002/AN202504011649941152.html || https://data.eastmoney.com/notices/detail/000002/AN202504011649941154.html || https://data.eastmoney.com/notices/detail/000002/AN202503311649676281.html || https://data.eastmoney.com/notices/detail/000002/AN202503311649676260.html || https://data.eastmoney.com/notices/detail/000002/AN202503311649676268.html || https://data.eastmoney.com/notices/detail/000002/AN202503311649676277.html || https://data.eastmoney.com/notices/detail/000002/AN202503311649676271.html || https://data.eastmoney.com/notices/detail/000002/AN202503311649676261.html || https://data.eastmoney.com/notices/detail/000002/AN202503311649676257.html || https://data.eastmoney.com/notices/detail/000002/AN202503311649676275.html || https://data.eastmoney.com/notices/detail/000002/AN202503311649676267.html || https://data.eastmoney.com/notices/detail/000002/AN202503311649676259.html || https://data.eastmoney.com/notices/detail/000002/AN202503311649676266.html || https://data.eastmoney.com/notices/detail/000002/AN202503311649676280.html || https://data.eastmoney.com/notices/detail/000002/AN202503311649676262.html || https://data.eastmoney.com/notices/detail/000002/AN202503311649676269.html || https://data.eastmoney.com/notices/detail/000002/AN202503311649676278.html || https://data.eastmoney.com/notices/detail/000002/AN202503311649676270.html || https://data.eastmoney.com/notices/detail/000002/AN202503311649676264.html || https://data.eastmoney.com/notices/detail/000002/AN202503311649676282.html || https://data.eastmoney.com/notices/detail/000002/AN202503311649676274.html || https://data.eastmoney.com/notices/detail/000002/AN202503311649676265.html || https://data.eastmoney.com/notices/detail/000002/AN202503311649676279.html || https://data.eastmoney.com/notices/detail/000002/AN202503311649676263.html,external,24,0,1,万科; 其他; 年度独立董事述职报告; 独立董事述职报告; 审计报告; 万科企业股份有限公司关于行使; 董事会决议公告; 监事会决议公告; 专项说明; 独立意见; 内部控制报告; 公司债券发行人赎回选择权的第一次提示性公告
